asset_id,hostname,vendor,product,version,criticality,internet_facing
A00373,microsoft-exchange-server-373,Microsoft,Exchange Server,6.9.12,High,Yes
A00374,apache-apache-http-server-374,Apache,Apache HTTP Server,4.3.76,Low,No
A00375,vmware-vcenter-375,VMware,vCenter,9.9.67,Low,No
A00376,cisco-ios-xe-376,Cisco,IOS XE,10.8.85,Low,No
A00377,oracle-weblogic-377,Oracle,WebLogic,1.8.1,Critical,No
A00378,linux-ubuntu-378,Linux,Ubuntu,6.9.90,Medium,No
A00379,apache-apache-http-server-379,Apache,Apache HTTP Server,10.8.95,Critical,No
A00380,cisco-meraki-380,Cisco,Meraki,10.6.5,Low,No
A00381,cisco-ios-xe-381,Cisco,IOS XE,7.7.15,Critical,No
A00382,vmware-vcenter-382,VMware,vCenter,6.3.62,Critical,No
A00383,cisco-ios-xe-383,Cisco,IOS XE,5.6.96,High,No
A00384,vmware-esxi-384,VMware,ESXi,2.1.32,High,Yes
A00385,linux-ubuntu-385,Linux,Ubuntu,8.9.83,High,No
A00386,linux-centos-386,Linux,CentOS,6.4.22,High,No
A00387,vmware-esxi-387,VMware,ESXi,5.2.6,High,No
A00388,vmware-esxi-388,VMware,ESXi,2.6.85,High,No
A00389,linux-centos-389,Linux,CentOS,5.6.84,High,No
A00390,microsoft-sql-server-390,Microsoft,SQL Server,2.7.54,High,No
A00391,vmware-vcenter-391,VMware,vCenter,10.5.80,Medium,No
A00392,apache-tomcat-392,Apache,Tomcat,10.0.15,Critical,No
A00393,linux-centos-393,Linux,CentOS,1.0.83,Medium,No
A00394,microsoft-exchange-server-394,Microsoft,Exchange Server,4.7.94,High,No
A00395,oracle-weblogic-395,Oracle,WebLogic,2.0.81,Low,No
A00396,vmware-esxi-396,VMware,ESXi,8.0.3,High,Yes
A00397,oracle-oracle-db-397,Oracle,Oracle DB,4.3.65,Critical,No
A00398,linux-redhat-398,Linux,RedHat,7.8.87,Critical,No
A00399,vmware-esxi-399,VMware,ESXi,3.3.29,Critical,No
A00400,vmware-esxi-400,VMware,ESXi,4.8.20,High,No
A00401,microsoft-sql-server-401,Microsoft,SQL Server,4.3.47,Medium,No
A00402,microsoft-sql-server-402,Microsoft,SQL Server,3.4.28,High,No
A00403,cisco-meraki-403,Cisco,Meraki,5.8.91,Critical,No
A00404,oracle-oracle-db-404,Oracle,Oracle DB,6.5.25,Medium,No
A00405,oracle-oracle-db-405,Oracle,Oracle DB,2.0.81,High,No
A00406,linux-centos-406,Linux,CentOS,8.5.40,Medium,No
A00407,apache-apache-http-server-407,Apache,Apache HTTP Server,6.3.56,High,No
A00408,oracle-oracle-db-408,Oracle,Oracle DB,7.4.7,Low,Yes
A00409,cisco-meraki-409,Cisco,Meraki,6.8.72,Critical,Yes
A00410,apache-apache-http-server-410,Apache,Apache HTTP Server,5.5.46,High,No
A00411,vmware-esxi-411,VMware,ESXi,3.1.46,High,No
A00412,apache-tomcat-412,Apache,Tomcat,7.3.28,Low,No
A00413,microsoft-sql-server-413,Microsoft,SQL Server,6.8.70,Medium,Yes
A00414,apache-apache-http-server-414,Apache,Apache HTTP Server,7.8.33,High,No
A00415,linux-ubuntu-415,Linux,Ubuntu,2.9.46,High,No
A00416,oracle-weblogic-416,Oracle,WebLogic,10.9.18,Medium,Yes
A00417,apache-tomcat-417,Apache,Tomcat,2.2.61,Low,No
A00418,oracle-oracle-db-418,Oracle,Oracle DB,2.0.31,Medium,No
A00419,apache-apache-http-server-419,Apache,Apache HTTP Server,3.2.15,High,Yes
A00420,vmware-esxi-420,VMware,ESXi,5.0.23,Critical,Yes
A00421,microsoft-windows-server-421,Microsoft,Windows Server,3.9.66,High,No
A00422,cisco-meraki-422,Cisco,Meraki,5.0.61,Low,Yes
A00423,vmware-vcenter-423,VMware,vCenter,7.9.20,Critical,No
A00424,vmware-esxi-424,VMware,ESXi,3.6.25,Medium,No
A00425,apache-apache-http-server-425,Apache,Apache HTTP Server,6.4.3,Medium,Yes
A00426,microsoft-exchange-server-426,Microsoft,Exchange Server,6.8.75,High,No
A00427,cisco-ios-xe-427,Cisco,IOS XE,4.7.5,Medium,No
A00428,cisco-meraki-428,Cisco,Meraki,3.1.84,High,No
A00429,linux-ubuntu-429,Linux,Ubuntu,4.3.28,Low,Yes
A00430,cisco-meraki-430,Cisco,Meraki,1.3.91,Critical,Yes
A00431,vmware-vcenter-431,VMware,vCenter,7.3.89,Critical,No
A00432,apache-apache-http-server-432,Apache,Apache HTTP Server,9.8.3,High,No
A00433,oracle-weblogic-433,Oracle,WebLogic,9.4.31,High,No
A00434,vmware-esxi-434,VMware,ESXi,2.8.99,High,Yes
A00435,apache-apache-http-server-435,Apache,Apache HTTP Server,10.4.31,High,No
A00436,linux-redhat-436,Linux,RedHat,1.2.23,Medium,No
A00437,linux-centos-437,Linux,CentOS,6.3.73,Medium,No
A00438,oracle-oracle-db-438,Oracle,Oracle DB,1.4.8,Critical,Yes
A00439,cisco-ios-xe-439,Cisco,IOS XE,1.2.68,Critical,No
A00440,oracle-oracle-db-440,Oracle,Oracle DB,7.3.22,Medium,Yes
A00441,microsoft-exchange-server-441,Microsoft,Exchange Server,3.5.14,Critical,No
A00442,cisco-meraki-442,Cisco,Meraki,6.6.2,High,Yes
A00443,microsoft-exchange-server-443,Microsoft,Exchange Server,2.0.88,Critical,No
A00444,cisco-asa-444,Cisco,ASA,1.3.49,Medium,Yes
A00445,apache-tomcat-445,Apache,Tomcat,5.4.21,Critical,Yes
A00446,cisco-ios-xe-446,Cisco,IOS XE,10.7.15,High,No
A00447,cisco-meraki-447,Cisco,Meraki,9.7.88,High,No
A00448,cisco-ios-xe-448,Cisco,IOS XE,2.6.74,Medium,No
A00449,apache-tomcat-449,Apache,Tomcat,5.1.55,Medium,Yes
A00450,microsoft-windows-server-450,Microsoft,Windows Server,7.6.8,High,No
A00451,linux-redhat-451,Linux,RedHat,8.4.34,Medium,No
A00452,oracle-oracle-db-452,Oracle,Oracle DB,3.4.54,Low,No
A00453,vmware-vcenter-453,VMware,vCenter,2.4.74,Medium,No
A00454,apache-tomcat-454,Apache,Tomcat,7.7.23,Low,No
A00455,microsoft-windows-server-455,Microsoft,Windows Server,10.9.25,High,No
A00456,vmware-esxi-456,VMware,ESXi,6.2.94,Low,No
A00457,microsoft-sql-server-457,Microsoft,SQL Server,7.8.43,Low,No
A00458,linux-redhat-458,Linux,RedHat,8.2.74,Medium,No
A00459,vmware-vcenter-459,VMware,vCenter,4.1.74,Medium,No
A00460,apache-apache-http-server-460,Apache,Apache HTTP Server,9.6.22,High,No
A00461,linux-ubuntu-461,Linux,Ubuntu,5.7.27,Critical,No
A00462,apache-apache-http-server-462,Apache,Apache HTTP Server,5.5.30,Critical,No
A00463,cisco-asa-463,Cisco,ASA,2.6.92,High,Yes
A00464,oracle-oracle-db-464,Oracle,Oracle DB,7.1.51,Medium,No
A00465,cisco-asa-465,Cisco,ASA,5.1.99,High,Yes
A00466,apache-apache-http-server-466,Apache,Apache HTTP Server,5.2.82,High,No
A00467,linux-redhat-467,Linux,RedHat,10.1.15,Critical,No
A00468,microsoft-windows-server-468,Microsoft,Windows Server,6.3.83,Low,Yes
A00469,cisco-ios-xe-469,Cisco,IOS XE,4.2.88,High,No
A00470,linux-redhat-470,Linux,RedHat,2.6.34,Critical,No
A00471,cisco-meraki-471,Cisco,Meraki,2.7.31,Medium,Yes
A00472,cisco-ios-xe-472,Cisco,IOS XE,8.8.44,High,Yes
A00473,vmware-vcenter-473,VMware,vCenter,7.5.82,Medium,Yes
A00474,cisco-meraki-474,Cisco,Meraki,7.8.80,Medium,No
A00475,oracle-oracle-db-475,Oracle,Oracle DB,3.6.52,Medium,No
A00476,oracle-weblogic-476,Oracle,WebLogic,10.4.29,Medium,No
A00477,apache-apache-http-server-477,Apache,Apache HTTP Server,3.3.80,Medium,No
A00478,apache-tomcat-478,Apache,Tomcat,8.7.73,Critical,No
A00479,microsoft-sql-server-479,Microsoft,SQL Server,9.8.5,Medium,Yes
A00480,oracle-oracle-db-480,Oracle,Oracle DB,6.0.49,Critical,No
A00481,apache-tomcat-481,Apache,Tomcat,1.5.98,High,Yes
A00482,oracle-oracle-db-482,Oracle,Oracle DB,1.2.59,High,Yes
A00483,linux-centos-483,Linux,CentOS,8.2.47,High,No
A00484,microsoft-sql-server-484,Microsoft,SQL Server,3.8.52,Critical,Yes
A00485,linux-ubuntu-485,Linux,Ubuntu,8.8.79,Critical,No
A00486,vmware-vcenter-486,VMware,vCenter,6.7.36,Critical,Yes
A00487,vmware-vcenter-487,VMware,vCenter,5.4.58,Low,No
A00488,microsoft-windows-server-488,Microsoft,Windows Server,4.2.1,Medium,No
A00489,microsoft-windows-server-489,Microsoft,Windows Server,2.0.3,High,Yes
A00490,vmware-esxi-490,VMware,ESXi,6.2.22,Low,No
A00491,apache-tomcat-491,Apache,Tomcat,10.8.30,Critical,No
A00492,microsoft-windows-server-492,Microsoft,Windows Server,7.9.12,Critical,No
A00493,apache-tomcat-493,Apache,Tomcat,7.5.80,Low,No
A00494,oracle-oracle-db-494,Oracle,Oracle DB,10.6.32,Low,No
A00495,vmware-esxi-495,VMware,ESXi,7.5.58,High,No
A00496,vmware-esxi-496,VMware,ESXi,9.8.22,High,Yes
A00497,linux-ubuntu-497,Linux,Ubuntu,10.7.51,High,Yes
A00498,cisco-asa-498,Cisco,ASA,6.6.64,Medium,No
A00499,apache-tomcat-499,Apache,Tomcat,9.0.44,Critical,Yes
A00500,microsoft-exchange-server-500,Microsoft,Exchange Server,10.0.66,Medium,No
A00501,microsoft-exchange-server-501,Microsoft,Exchange Server,1.7.53,High,No
A00502,microsoft-exchange-server-502,Microsoft,Exchange Server,3.1.82,Medium,No
A00503,apache-apache-http-server-503,Apache,Apache HTTP Server,9.6.3,High,Yes
A00504,microsoft-sql-server-504,Microsoft,SQL Server,1.4.29,High,No
A00505,microsoft-exchange-server-505,Microsoft,Exchange Server,2.0.58,High,No
A00506,vmware-esxi-506,VMware,ESXi,4.0.59,Medium,No
A00507,vmware-vcenter-507,VMware,vCenter,4.2.8,Medium,No
A00508,linux-ubuntu-508,Linux,Ubuntu,9.0.11,Critical,Yes
A00509,oracle-oracle-db-509,Oracle,Oracle DB,5.1.8,Medium,No
A00510,cisco-ios-xe-510,Cisco,IOS XE,7.4.69,High,Yes
A00511,cisco-ios-xe-511,Cisco,IOS XE,7.4.38,High,No
A00512,apache-tomcat-512,Apache,Tomcat,5.3.11,Medium,Yes
A00513,apache-apache-http-server-513,Apache,Apache HTTP Server,1.1.92,Low,No
A00514,linux-ubuntu-514,Linux,Ubuntu,6.2.33,High,Yes
A00515,microsoft-windows-server-515,Microsoft,Windows Server,10.8.32,Low,No
A00516,linux-ubuntu-516,Linux,Ubuntu,9.9.9,Medium,Yes
A00517,vmware-esxi-517,VMware,ESXi,8.4.96,Medium,No
A00518,vmware-vcenter-518,VMware,vCenter,9.8.4,Medium,Yes
A00519,microsoft-windows-server-519,Microsoft,Windows Server,3.2.72,Critical,Yes
A00520,microsoft-exchange-server-520,Microsoft,Exchange Server,5.9.88,Critical,No
A00521,vmware-esxi-521,VMware,ESXi,7.3.47,Critical,No
A00522,apache-apache-http-server-522,Apache,Apache HTTP Server,8.6.21,Medium,No
A00523,apache-tomcat-523,Apache,Tomcat,4.0.11,Low,No
A00524,vmware-vcenter-524,VMware,vCenter,3.5.14,High,Yes
A00525,microsoft-exchange-server-525,Microsoft,Exchange Server,5.6.24,High,No
A00526,linux-redhat-526,Linux,RedHat,7.7.58,High,No
A00527,vmware-esxi-527,VMware,ESXi,5.9.20,Medium,No
A00528,apache-apache-http-server-528,Apache,Apache HTTP Server,4.9.77,High,Yes
A00529,linux-redhat-529,Linux,RedHat,8.5.41,Low,No
A00530,apache-apache-http-server-530,Apache,Apache HTTP Server,1.7.29,High,No
A00531,microsoft-windows-server-531,Microsoft,Windows Server,5.2.76,Low,No
A00532,apache-tomcat-532,Apache,Tomcat,10.1.70,Medium,No
A00533,cisco-meraki-533,Cisco,Meraki,7.5.67,Medium,No
A00534,microsoft-sql-server-534,Microsoft,SQL Server,4.4.25,Low,No
A00535,oracle-oracle-db-535,Oracle,Oracle DB,10.4.66,High,No
A00536,cisco-ios-xe-536,Cisco,IOS XE,8.0.43,High,No
A00537,vmware-vcenter-537,VMware,vCenter,3.1.9,High,No
A00538,apache-apache-http-server-538,Apache,Apache HTTP Server,4.6.96,Medium,No
A00539,apache-tomcat-539,Apache,Tomcat,8.7.49,Critical,Yes
A00540,apache-apache-http-server-540,Apache,Apache HTTP Server,2.3.8,High,Yes
A00541,microsoft-sql-server-541,Microsoft,SQL Server,3.8.45,High,No
A00542,microsoft-sql-server-542,Microsoft,SQL Server,4.9.30,Critical,No
A00543,apache-tomcat-543,Apache,Tomcat,7.5.41,Critical,No
A00544,oracle-oracle-db-544,Oracle,Oracle DB,10.8.49,Critical,No
A00545,microsoft-sql-server-545,Microsoft,SQL Server,5.8.80,Critical,No
A00546,microsoft-exchange-server-546,Microsoft,Exchange Server,1.8.72,High,No
A00547,vmware-vcenter-547,VMware,vCenter,8.3.59,High,No
A00548,linux-ubuntu-548,Linux,Ubuntu,7.1.11,Critical,No
A00549,oracle-weblogic-549,Oracle,WebLogic,1.4.92,Critical,No
A00550,cisco-ios-xe-550,Cisco,IOS XE,3.0.12,High,No
A00551,cisco-meraki-551,Cisco,Meraki,2.7.20,Medium,Yes
A00552,linux-ubuntu-552,Linux,Ubuntu,2.0.0,High,No
A00553,oracle-oracle-db-553,Oracle,Oracle DB,10.9.53,Critical,Yes
A00554,linux-centos-554,Linux,CentOS,6.4.79,Low,No
A00555,apache-apache-http-server-555,Apache,Apache HTTP Server,4.6.33,High,Yes
A00556,microsoft-exchange-server-556,Microsoft,Exchange Server,7.2.8,Low,Yes
A00557,linux-ubuntu-557,Linux,Ubuntu,9.3.0,Medium,No
A00558,vmware-esxi-558,VMware,ESXi,1.6.19,Medium,Yes
A00559,oracle-weblogic-559,Oracle,WebLogic,10.4.61,Medium,Yes
A00560,apache-apache-http-server-560,Apache,Apache HTTP Server,5.2.20,Medium,No
A00561,oracle-weblogic-561,Oracle,WebLogic,6.6.31,High,Yes
A00562,apache-tomcat-562,Apache,Tomcat,6.8.93,Low,No
A00563,linux-redhat-563,Linux,RedHat,8.3.46,Low,No
A00564,microsoft-sql-server-564,Microsoft,SQL Server,4.4.49,High,Yes
A00565,apache-tomcat-565,Apache,Tomcat,9.4.15,Critical,No
A00566,microsoft-sql-server-566,Microsoft,SQL Server,5.5.54,Low,Yes
A00567,linux-redhat-567,Linux,RedHat,9.7.1,Medium,Yes
A00568,vmware-esxi-568,VMware,ESXi,1.6.19,Medium,No
A00569,microsoft-sql-server-569,Microsoft,SQL Server,2.8.28,Low,Yes
A00570,linux-redhat-570,Linux,RedHat,4.6.8,Medium,No
A00571,linux-centos-571,Linux,CentOS,3.7.38,Medium,No
A00572,linux-centos-572,Linux,CentOS,7.6.0,High,Yes
A00573,apache-apache-http-server-573,Apache,Apache HTTP Server,9.4.39,Medium,No
A00574,linux-centos-574,Linux,CentOS,6.8.38,High,No
A00575,linux-centos-575,Linux,CentOS,3.8.70,High,Yes
A00576,microsoft-sql-server-576,Microsoft,SQL Server,5.5.70,Critical,No
A00577,cisco-asa-577,Cisco,ASA,7.9.47,Critical,No
A00578,oracle-oracle-db-578,Oracle,Oracle DB,3.8.66,High,No
A00579,vmware-esxi-579,VMware,ESXi,9.5.56,Medium,No
A00580,oracle-weblogic-580,Oracle,WebLogic,1.5.31,Medium,No
A00581,apache-tomcat-581,Apache,Tomcat,2.0.69,High,No
A00582,cisco-asa-582,Cisco,ASA,10.2.47,High,Yes
A00583,oracle-weblogic-583,Oracle,WebLogic,10.8.45,Critical,No
A00584,microsoft-windows-server-584,Microsoft,Windows Server,10.4.4,Medium,Yes
A00585,apache-apache-http-server-585,Apache,Apache HTTP Server,9.4.63,Medium,No
A00586,linux-redhat-586,Linux,RedHat,6.2.95,High,No
A00587,linux-centos-587,Linux,CentOS,1.8.54,Medium,No
A00588,microsoft-exchange-server-588,Microsoft,Exchange Server,4.7.34,High,No
A00589,vmware-vcenter-589,VMware,vCenter,9.8.11,Low,No
A00590,vmware-esxi-590,VMware,ESXi,6.3.87,Medium,Yes
A00591,oracle-oracle-db-591,Oracle,Oracle DB,5.1.20,Low,Yes
A00592,oracle-oracle-db-592,Oracle,Oracle DB,7.2.53,Critical,No
A00593,vmware-esxi-593,VMware,ESXi,10.2.88,Critical,No
A00594,oracle-oracle-db-594,Oracle,Oracle DB,7.4.95,Low,No
A00595,vmware-esxi-595,VMware,ESXi,6.9.22,Critical,No
A00596,oracle-weblogic-596,Oracle,WebLogic,5.6.32,Low,Yes
A00597,linux-redhat-597,Linux,RedHat,9.8.64,Critical,No
A00598,microsoft-windows-server-598,Microsoft,Windows Server,4.5.28,High,Yes
A00599,apache-tomcat-599,Apache,Tomcat,2.0.73,High,Yes
A00600,vmware-vcenter-600,VMware,vCenter,7.0.14,High,No
A00601,vmware-vcenter-601,VMware,vCenter,8.6.17,Critical,No
A00602,vmware-vcenter-602,VMware,vCenter,5.7.59,High,Yes
A00603,oracle-weblogic-603,Oracle,WebLogic,2.3.17,Low,No
A00604,oracle-oracle-db-604,Oracle,Oracle DB,7.1.53,High,No
A00605,linux-ubuntu-605,Linux,Ubuntu,5.9.1,Low,Yes
A00606,microsoft-exchange-server-606,Microsoft,Exchange Server,7.1.76,Critical,No
A00607,cisco-ios-xe-607,Cisco,IOS XE,2.4.55,Low,Yes
A00608,apache-apache-http-server-608,Apache,Apache HTTP Server,7.4.42,Medium,No
A00609,vmware-vcenter-609,VMware,vCenter,10.0.15,Medium,Yes
A00610,linux-redhat-610,Linux,RedHat,8.8.35,Low,Yes
A00611,vmware-vcenter-611,VMware,vCenter,1.7.1,High,No
A00612,vmware-vcenter-612,VMware,vCenter,3.8.99,Medium,No
A00613,vmware-esxi-613,VMware,ESXi,8.8.86,High,Yes
A00614,vmware-vcenter-614,VMware,vCenter,10.9.43,High,No
A00615,cisco-meraki-615,Cisco,Meraki,1.4.49,High,No
A00616,oracle-weblogic-616,Oracle,WebLogic,8.8.82,Medium,Yes
A00617,linux-redhat-617,Linux,RedHat,6.9.70,High,No
A00618,microsoft-windows-server-618,Microsoft,Windows Server,7.2.84,Critical,No
A00619,oracle-weblogic-619,Oracle,WebLogic,4.8.94,Low,No
A00620,vmware-esxi-620,VMware,ESXi,6.1.21,High,No
A00621,cisco-meraki-621,Cisco,Meraki,5.4.85,Critical,No
A00622,apache-tomcat-622,Apache,Tomcat,8.9.76,Medium,No
A00623,vmware-esxi-623,VMware,ESXi,6.9.66,Critical,Yes
A00624,oracle-oracle-db-624,Oracle,Oracle DB,5.0.9,High,No
A00625,vmware-esxi-625,VMware,ESXi,6.5.33,Critical,Yes
A00626,vmware-esxi-626,VMware,ESXi,3.2.24,Low,No
A00627,cisco-meraki-627,Cisco,Meraki,7.9.5,High,Yes
A00628,oracle-weblogic-628,Oracle,WebLogic,10.3.39,Critical,No
A00629,linux-ubuntu-629,Linux,Ubuntu,1.4.88,High,No
A00630,linux-centos-630,Linux,CentOS,5.3.20,Low,Yes
A00631,cisco-ios-xe-631,Cisco,IOS XE,5.9.66,High,No
A00632,oracle-weblogic-632,Oracle,WebLogic,7.7.97,Critical,Yes
A00633,apache-tomcat-633,Apache,Tomcat,7.4.44,Medium,Yes
A00634,vmware-vcenter-634,VMware,vCenter,10.0.45,Low,Yes
A00635,linux-redhat-635,Linux,RedHat,4.2.4,Low,Yes
A00636,linux-redhat-636,Linux,RedHat,6.0.10,High,No
A00637,vmware-esxi-637,VMware,ESXi,1.1.91,High,No
A00638,linux-ubuntu-638,Linux,Ubuntu,7.1.93,High,Yes
A00639,oracle-oracle-db-639,Oracle,Oracle DB,9.1.39,Critical,No
A00640,oracle-oracle-db-640,Oracle,Oracle DB,10.8.46,Medium,No
A00641,apache-tomcat-641,Apache,Tomcat,10.4.66,Low,Yes
A00642,linux-centos-642,Linux,CentOS,9.7.52,High,Yes
A00643,apache-tomcat-643,Apache,Tomcat,9.9.65,Critical,No
A00644,linux-redhat-644,Linux,RedHat,7.9.92,Medium,Yes
A00645,cisco-asa-645,Cisco,ASA,6.1.1,Critical,No
A00646,vmware-vcenter-646,VMware,vCenter,5.3.0,Medium,No
A00647,cisco-meraki-647,Cisco,Meraki,10.5.29,Low,Yes
A00648,cisco-meraki-648,Cisco,Meraki,6.7.21,Critical,Yes
A00649,vmware-vcenter-649,VMware,vCenter,6.9.37,High,Yes
A00650,oracle-oracle-db-650,Oracle,Oracle DB,4.7.73,High,No
A00651,vmware-vcenter-651,VMware,vCenter,3.9.4,Low,No
A00652,linux-redhat-652,Linux,RedHat,9.1.59,Low,No
A00653,oracle-oracle-db-653,Oracle,Oracle DB,6.7.16,Low,No
A00654,apache-tomcat-654,Apache,Tomcat,4.4.33,Medium,Yes
A00655,microsoft-exchange-server-655,Microsoft,Exchange Server,10.6.39,Medium,No
A00656,vmware-esxi-656,VMware,ESXi,7.5.28,High,No
A00657,linux-ubuntu-657,Linux,Ubuntu,3.6.16,Medium,No
A00658,microsoft-sql-server-658,Microsoft,SQL Server,8.2.1,High,No
A00659,oracle-oracle-db-659,Oracle,Oracle DB,3.3.20,High,Yes
A00660,microsoft-exchange-server-660,Microsoft,Exchange Server,5.7.77,Low,No
A00661,cisco-ios-xe-661,Cisco,IOS XE,6.3.64,Critical,Yes
A00662,linux-redhat-662,Linux,RedHat,5.4.26,Medium,Yes
A00663,cisco-asa-663,Cisco,ASA,4.0.99,Critical,No
A00664,microsoft-windows-server-664,Microsoft,Windows Server,7.5.17,Critical,No
A00665,oracle-oracle-db-665,Oracle,Oracle DB,3.4.44,Medium,Yes
A00666,microsoft-sql-server-666,Microsoft,SQL Server,2.3.59,Medium,No
A00667,linux-ubuntu-667,Linux,Ubuntu,9.9.98,High,Yes
A00668,oracle-oracle-db-668,Oracle,Oracle DB,6.2.19,Low,Yes
A00669,linux-ubuntu-669,Linux,Ubuntu,6.2.68,Medium,No
A00670,vmware-vcenter-670,VMware,vCenter,3.2.56,High,Yes
A00671,vmware-esxi-671,VMware,ESXi,7.8.78,Low,No
A00672,cisco-asa-672,Cisco,ASA,6.0.38,Critical,No
A00673,oracle-oracle-db-673,Oracle,Oracle DB,6.6.82,High,Yes
A00674,cisco-asa-674,Cisco,ASA,3.6.97,High,No
A00675,vmware-esxi-675,VMware,ESXi,4.8.60,High,No
A00676,oracle-weblogic-676,Oracle,WebLogic,3.1.84,High,No
A00677,oracle-oracle-db-677,Oracle,Oracle DB,1.0.50,Low,No
A00678,vmware-esxi-678,VMware,ESXi,3.6.29,High,Yes
A00679,cisco-ios-xe-679,Cisco,IOS XE,6.3.32,High,No
A00680,vmware-esxi-680,VMware,ESXi,1.7.73,Medium,Yes
A00681,vmware-vcenter-681,VMware,vCenter,3.9.27,Low,Yes
A00682,linux-redhat-682,Linux,RedHat,1.4.87,High,No
A00683,apache-apache-http-server-683,Apache,Apache HTTP Server,3.3.34,Low,No
A00684,apache-apache-http-server-684,Apache,Apache HTTP Server,4.9.61,Low,No
A00685,oracle-oracle-db-685,Oracle,Oracle DB,8.9.69,Medium,Yes
A00686,vmware-vcenter-686,VMware,vCenter,6.6.20,Medium,No
A00687,microsoft-exchange-server-687,Microsoft,Exchange Server,6.3.33,Low,No
A00688,apache-apache-http-server-688,Apache,Apache HTTP Server,3.6.87,Medium,No
A00689,oracle-weblogic-689,Oracle,WebLogic,9.1.89,Medium,Yes
A00690,apache-tomcat-690,Apache,Tomcat,6.6.72,High,No
A00691,microsoft-exchange-server-691,Microsoft,Exchange Server,3.3.69,Low,No
A00692,vmware-vcenter-692,VMware,vCenter,6.5.97,High,No
A00693,linux-centos-693,Linux,CentOS,7.8.1,Medium,No
A00694,linux-redhat-694,Linux,RedHat,10.3.39,Critical,No
A00695,cisco-meraki-695,Cisco,Meraki,8.9.46,Critical,Yes
A00696,microsoft-sql-server-696,Microsoft,SQL Server,4.4.34,Medium,Yes
A00697,cisco-meraki-697,Cisco,Meraki,3.3.1,Medium,No
A00698,microsoft-exchange-server-698,Microsoft,Exchange Server,5.8.93,High,Yes
A00699,linux-centos-699,Linux,CentOS,8.5.41,Medium,No
A00700,microsoft-sql-server-700,Microsoft,SQL Server,8.7.83,Medium,No
A00701,apache-apache-http-server-701,Apache,Apache HTTP Server,10.2.64,High,No
A00702,oracle-oracle-db-702,Oracle,Oracle DB,2.1.55,High,Yes
A00703,vmware-esxi-703,VMware,ESXi,5.6.83,Critical,No
A00704,vmware-vcenter-704,VMware,vCenter,2.7.24,Low,No
A00705,vmware-vcenter-705,VMware,vCenter,8.1.61,Low,No
A00706,cisco-asa-706,Cisco,ASA,3.4.32,Low,No
A00707,cisco-meraki-707,Cisco,Meraki,5.0.90,High,No
A00708,microsoft-exchange-server-708,Microsoft,Exchange Server,8.9.5,Medium,Yes
A00709,microsoft-windows-server-709,Microsoft,Windows Server,8.0.31,Low,No
A00710,microsoft-exchange-server-710,Microsoft,Exchange Server,3.1.46,Medium,No
A00711,apache-apache-http-server-711,Apache,Apache HTTP Server,3.4.51,High,No
A00712,apache-tomcat-712,Apache,Tomcat,9.3.40,Critical,Yes
A00713,vmware-esxi-713,VMware,ESXi,1.1.22,Medium,No
A00714,apache-apache-http-server-714,Apache,Apache HTTP Server,6.9.99,Medium,No
A00715,apache-tomcat-715,Apache,Tomcat,7.0.69,High,No
A00716,apache-apache-http-server-716,Apache,Apache HTTP Server,4.9.0,Low,No
A00717,microsoft-exchange-server-717,Microsoft,Exchange Server,5.2.80,Medium,Yes
A00718,linux-redhat-718,Linux,RedHat,5.1.69,Low,No
A00719,cisco-asa-719,Cisco,ASA,9.5.50,High,No
A00720,apache-apache-http-server-720,Apache,Apache HTTP Server,4.4.45,High,Yes
A00721,microsoft-windows-server-721,Microsoft,Windows Server,8.7.74,Medium,No
A00722,vmware-esxi-722,VMware,ESXi,9.8.33,Medium,No
A00723,oracle-weblogic-723,Oracle,WebLogic,6.8.12,Medium,Yes
A00724,cisco-meraki-724,Cisco,Meraki,9.1.99,Critical,No
A00725,vmware-esxi-725,VMware,ESXi,9.4.37,Medium,No
A00726,apache-apache-http-server-726,Apache,Apache HTTP Server,1.0.23,Low,No
A00727,apache-tomcat-727,Apache,Tomcat,9.3.9,Critical,No
A00728,microsoft-windows-server-728,Microsoft,Windows Server,5.8.38,Critical,Yes
A00729,cisco-meraki-729,Cisco,Meraki,6.1.25,Low,Yes
A00730,apache-apache-http-server-730,Apache,Apache HTTP Server,8.8.37,High,No
A00731,linux-ubuntu-731,Linux,Ubuntu,10.6.75,High,No
A00732,oracle-oracle-db-732,Oracle,Oracle DB,3.9.67,High,No
A00733,vmware-vcenter-733,VMware,vCenter,8.7.74,Low,Yes
A00734,oracle-oracle-db-734,Oracle,Oracle DB,9.7.67,High,No
A00735,oracle-oracle-db-735,Oracle,Oracle DB,3.4.80,Critical,No
A00736,apache-apache-http-server-736,Apache,Apache HTTP Server,4.2.97,High,No
A00737,oracle-oracle-db-737,Oracle,Oracle DB,6.8.98,High,Yes
A00738,microsoft-exchange-server-738,Microsoft,Exchange Server,8.7.21,Critical,Yes
A00739,vmware-esxi-739,VMware,ESXi,8.2.33,Medium,No
A00740,linux-centos-740,Linux,CentOS,4.9.70,Low,No
A00741,apache-tomcat-741,Apache,Tomcat,2.5.17,Medium,No
